lead_id,age,location,industry,job_role,company_size,website_visits,email_opens,time_spent_on_site,click_through_rate,past_purchases,inquiry_responses,lead_source,lead_quality,lead_score
MLO_00000257,51,Europe,Healthcare,Student,Small,3,1,5.19,0.19,3,1,Social Media,High,31.72
MLO_00000258,59,South America,Retail,Student,Medium,5,1,23.59,0.35,1,0,Other,High,29.64
MLO_00000259,59,North America,Finance,Executive,Small,4,5,14.84,0.24,4,1,Social Media,Low,59.12
MLO_00000260,29,Asia,Healthcare,Student,Small,3,5,19.14,0.33,2,3,Organic,Low,58.6
MLO_00000261,48,Asia,Healthcare,Student,Small,5,2,11.85,0.19,1,2,Paid Ads,High,35.32
MLO_00000262,48,Europe,Finance,Freelancer,Small,6,4,6.82,0.42,1,3,Social Media,Medium,58.38
MLO_00000263,55,South America,Healthcare,Freelancer,Small,9,3,24.39,0.3,1,0,Referral,High,34.92
MLO_00000264,42,Asia,IT,Manager,Medium,3,5,10.93,0.26,1,4,Social Media,High,61.91
MLO_00000265,51,Europe,IT,Freelancer,Small,5,1,26.13,0.13,1,4,Social Media,Medium,45.25
MLO_00000266,54,North America,Finance,Freelancer,Medium,7,1,29.01,0.36,1,3,Referral,Low,57.45
MLO_00000267,49,North America,Retail,Manager,Small,5,4,25.07,0.14,1,0,Organic,Medium,36.34
MLO_00000268,54,Asia,IT,Student,Large,2,2,4.72,0.47,2,1,Paid Ads,Medium,29.21
MLO_00000269,26,Asia,IT,Student,Large,5,5,25.8,0.32,2,0,Other,High,51.51
MLO_00000270,40,South America,Finance,Freelancer,Small,7,4,16.06,0.12,1,3,Organic,High,51.62
MLO_00000271,25,South America,Manufacturing,Manager,Medium,8,2,8.0,0.27,0,1,Other,High,46.41
MLO_00000272,56,Asia,Healthcare,Student,Small,2,5,3.7,0.45,0,4,Other,High,53.85
MLO_00000273,38,Europe,IT,Other,Large,3,3,9.08,0.25,2,3,Organic,High,62.41
MLO_00000274,49,South America,Manufacturing,Executive,Medium,6,1,4.99,0.21,1,4,Social Media,Medium,43.99
MLO_00000275,51,Asia,Retail,Executive,Small,3,2,1.74,0.28,0,3,Organic,Medium,39.32
MLO_00000276,50,South America,Manufacturing,Executive,Small,6,2,29.65,0.17,3,1,Other,High,50.79
MLO_00000277,27,Asia,Finance,Freelancer,Small,10,0,25.11,0.38,1,0,Organic,Medium,38.26
MLO_00000278,56,North America,Retail,Executive,Small,2,2,22.43,0.16,1,4,Referral,Low,34.16
MLO_00000279,58,Asia,Retail,Executive,Medium,6,1,6.6,0.29,0,1,Social Media,Medium,30.88
MLO_00000280,45,North America,Manufacturing,Other,Medium,5,0,1.8,0.38,1,4,Social Media,High,36.53
MLO_00000281,50,South America,Finance,Student,Small,3,2,15.07,0.26,1,2,Other,Medium,33.17
MLO_00000282,52,Asia,IT,Other,Small,4,6,22.51,0.38,0,1,Social Media,Low,46.37
MLO_00000283,56,South America,Manufacturing,Freelancer,Small,5,1,28.92,0.23,2,1,Other,High,43.84
MLO_00000284,54,North America,IT,Executive,Small,5,4,25.47,0.14,0,0,Referral,Medium,33.76
MLO_00000285,42,Asia,Manufacturing,Student,Large,9,7,26.91,0.32,0,0,Other,Medium,54.37
MLO_00000286,53,South America,IT,Executive,Small,6,3,7.92,0.28,1,3,Referral,Medium,50.64
MLO_00000287,44,North America,Manufacturing,Executive,Medium,4,3,5.5,0.15,1,0,Referral,Medium,27.81
MLO_00000288,54,South America,Retail,Freelancer,Small,3,6,8.19,0.24,0,3,Social Media,Medium,56.79
MLO_00000289,24,Europe,Healthcare,Executive,Small,4,6,5.02,0.15,2,0,Social Media,High,37.81
MLO_00000290,39,North America,Retail,Manager,Medium,2,4,24.16,0.25,1,0,Other,Medium,27.24
MLO_00000291,46,North America,IT,Student,Medium,5,3,27.19,0.48,1,3,Other,Medium,46.9
MLO_00000292,52,North America,Finance,Student,Medium,4,5,9.91,0.35,0,2,Social Media,Low,51.43
MLO_00000293,24,Asia,Retail,Manager,Medium,2,2,26.43,0.31,0,1,Other,Medium,35.64
MLO_00000294,45,Asia,Healthcare,Freelancer,Medium,5,1,2.6,0.27,0,3,Organic,Low,42.24
MLO_00000295,53,Asia,IT,Executive,Small,11,2,20.64,0.35,2,2,Other,Medium,67.39
MLO_00000296,43,Europe,Retail,Executive,Medium,4,3,16.3,0.26,1,0,Organic,High,30.61
MLO_00000297,44,Europe,Manufacturing,Student,Medium,6,3,9.03,0.07,1,3,Other,Medium,51.32
MLO_00000298,23,North America,Finance,Freelancer,Small,2,4,23.28,0.12,5,2,Organic,Medium,53.49
MLO_00000299,48,Europe,IT,Freelancer,Medium,4,1,7.15,0.2,2,2,Referral,Medium,36.07
MLO_00000300,23,South America,Retail,Freelancer,Small,9,5,13.07,0.21,1,1,Paid Ads,Medium,56.33
MLO_00000301,47,North America,IT,Executive,Small,2,0,21.59,0.25,0,0,Other,Low,13.38
MLO_00000302,38,North America,Manufacturing,Freelancer,Medium,5,2,10.81,0.37,1,4,Other,High,65.15
MLO_00000303,54,South America,Healthcare,Manager,Large,4,4,25.81,0.29,0,2,Referral,Low,48.08
MLO_00000304,30,North America,Retail,Other,Large,5,4,26.1,0.27,1,3,Social Media,High,55.09
MLO_00000305,50,Europe,IT,Freelancer,Small,3,1,6.87,0.14,5,0,Social Media,Low,50.73
MLO_00000306,47,Asia,IT,Other,Medium,4,3,13.77,0.23,0,4,Social Media,High,61.85
MLO_00000307,56,South America,IT,Executive,Medium,5,3,13.53,0.19,0,4,Referral,Medium,49.0
MLO_00000308,46,Europe,Healthcare,Freelancer,Small,7,5,12.89,0.15,1,4,Paid Ads,Medium,67.01
MLO_00000309,45,South America,IT,Student,Medium,6,0,15.56,0.0,0,2,Social Media,Low,18.89
MLO_00000310,34,South America,Finance,Executive,Medium,5,5,3.16,0.13,0,1,Social Media,Medium,41.23
MLO_00000311,28,North America,Finance,Manager,Large,7,5,26.23,0.42,0,4,Other,High,62.33
MLO_00000312,57,North America,IT,Manager,Small,5,5,9.41,0.37,0,4,Referral,Medium,49.08
MLO_00000313,41,Europe,Finance,Other,Small,9,2,1.05,0.16,2,3,Referral,Medium,64.89
MLO_00000314,22,South America,Retail,Other,Large,5,6,20.87,0.2,0,4,Organic,High,60.55
MLO_00000315,29,North America,Finance,Student,Medium,5,2,19.86,0.5,0,0,Other,Medium,28.31
MLO_00000316,37,North America,IT,Student,Large,8,4,29.51,0.49,1,1,Organic,High,46.31
MLO_00000317,35,South America,Manufacturing,Manager,Small,4,0,21.86,0.27,2,1,Organic,Low,29.15
MLO_00000318,33,Europe,Retail,Freelancer,Medium,2,1,10.65,0.32,2,4,Paid Ads,Low,43.15
MLO_00000319,44,Europe,Healthcare,Manager,Medium,5,3,28.63,0.28,2,2,Social Media,Low,50.37
MLO_00000320,36,South America,IT,Manager,Small,3,0,11.6,0.22,0,2,Referral,High,13.94
MLO_00000321,49,Europe,Healthcare,Student,Medium,2,5,24.82,0.28,2,4,Organic,Medium,63.21
MLO_00000322,55,North America,Manufacturing,Other,Medium,5,8,10.73,0.31,1,4,Other,High,78.4
MLO_00000323,23,South America,Healthcare,Student,Small,8,4,2.41,0.36,2,2,Referral,Medium,55.94
MLO_00000324,53,North America,IT,Student,Small,3,3,22.28,0.28,1,4,Social Media,Low,40.87
MLO_00000325,44,Asia,IT,Student,Medium,4,3,11.16,0.28,0,3,Referral,Medium,49.92
MLO_00000326,43,Asia,Manufacturing,Manager,Medium,11,2,10.83,0.12,0,3,Paid Ads,Low,52.3
MLO_00000327,46,Europe,IT,Freelancer,Large,4,2,21.76,0.17,2,4,Social Media,Medium,55.83
MLO_00000328,43,Asia,Manufacturing,Manager,Small,7,8,10.34,0.07,2,2,Social Media,Medium,69.46
MLO_00000329,43,North America,Manufacturing,Executive,Small,1,3,4.42,0.3,0,3,Referral,Medium,36.59
MLO_00000330,27,Asia,IT,Student,Large,3,0,12.73,0.19,0,2,Other,Low,29.89
MLO_00000331,36,North America,Finance,Student,Large,2,4,24.89,0.23,0,4,Organic,Medium,51.28
MLO_00000332,58,Europe,Manufacturing,Executive,Small,6,4,4.78,0.26,2,4,Organic,Medium,68.46
MLO_00000333,54,Europe,IT,Student,Medium,3,1,17.08,0.28,1,4,Organic,Medium,46.56
MLO_00000334,29,North America,Finance,Student,Small,5,1,4.84,0.06,0,3,Referral,Low,31.16
MLO_00000335,26,Asia,Manufacturing,Student,Small,8,2,2.43,0.29,0,1,Other,Medium,43.8
MLO_00000336,25,Europe,Finance,Executive,Small,8,3,11.98,0.21,1,1,Referral,High,56.28
MLO_00000337,27,South America,Retail,Manager,Small,2,3,20.08,0.34,4,1,Organic,Low,56.22
MLO_00000338,53,Europe,Retail,Student,Large,6,5,8.97,0.22,1,3,Organic,Medium,47.96
MLO_00000339,51,Asia,Finance,Freelancer,Medium,7,3,13.93,0.19,4,2,Organic,Medium,65.98
MLO_00000340,56,South America,Manufacturing,Executive,Large,3,1,15.25,0.36,1,1,Other,Medium,34.56
MLO_00000341,37,Asia,IT,Other,Medium,4,4,25.4,0.15,2,1,Paid Ads,Medium,51.11
MLO_00000342,34,North America,Healthcare,Executive,Medium,8,4,24.75,0.2,0,0,Organic,Low,48.15
MLO_00000343,51,South America,IT,Manager,Medium,6,6,1.07,0.16,1,4,Organic,Medium,69.13
MLO_00000344,40,Asia,Healthcare,Executive,Large,5,6,13.0,0.2,0,1,Other,High,38.09
MLO_00000345,38,South America,Healthcare,Other,Medium,2,6,20.03,0.42,3,1,Referral,Low,57.32
MLO_00000346,40,Asia,Manufacturing,Freelancer,Medium,6,6,25.72,0.13,2,2,Social Media,Low,55.87
MLO_00000347,49,South America,Finance,Other,Large,5,2,2.42,0.22,1,4,Social Media,High,43.8
MLO_00000348,47,Asia,IT,Executive,Small,8,3,19.22,0.33,3,3,Other,Low,77.41
MLO_00000349,58,North America,Finance,Other,Medium,3,7,25.42,0.23,1,3,Paid Ads,Medium,56.65
MLO_00000350,47,South America,Retail,Executive,Large,5,1,8.4,0.29,0,0,Referral,High,36.81
MLO_00000351,44,South America,Manufacturing,Freelancer,Large,4,4,6.95,0.2,2,2,Organic,Low,48.01
MLO_00000352,30,South America,Manufacturing,Freelancer,Small,7,6,14.57,0.24,1,2,Referral,High,56.59
MLO_00000353,33,South America,Retail,Manager,Medium,9,1,28.91,0.22,1,4,Paid Ads,Medium,60.41
MLO_00000354,22,North America,IT,Freelancer,Medium,6,3,21.09,0.23,1,2,Organic,Low,46.97
MLO_00000355,22,South America,Retail,Student,Small,13,2,13.31,0.37,0,0,Other,Low,51.26
MLO_00000356,55,Europe,IT,Other,Medium,3,3,1.61,0.19,4,4,Other,High,60.04
MLO_00000357,53,North America,Healthcare,Other,Small,7,4,17.15,0.28,0,2,Organic,Medium,46.6
MLO_00000358,46,Europe,Manufacturing,Executive,Small,5,3,11.11,0.35,1,2,Organic,High,44.98
MLO_00000359,22,South America,IT,Freelancer,Medium,6,1,6.39,0.31,2,1,Other,High,35.91
MLO_00000360,37,Asia,Finance,Manager,Medium,11,3,15.5,0.22,1,1,Paid Ads,Low,60.19
MLO_00000361,26,Europe,Finance,Manager,Medium,7,0,10.9,0.38,0,0,Paid Ads,Low,29.47
MLO_00000362,43,South America,Manufacturing,Manager,Medium,4,2,2.12,0.27,1,1,Other,Medium,36.12
MLO_00000363,50,Europe,Retail,Student,Small,8,5,22.04,0.34,2,2,Referral,Low,70.87
MLO_00000364,24,South America,Retail,Freelancer,Small,6,3,22.24,0.2,3,1,Paid Ads,Medium,53.66
MLO_00000365,33,South America,IT,Manager,Small,4,0,18.95,0.31,3,2,Paid Ads,Low,56.94
MLO_00000366,47,South America,Retail,Student,Small,4,1,25.38,0.32,0,4,Paid Ads,Medium,44.96
MLO_00000367,37,Asia,Manufacturing,Other,Medium,7,3,6.89,0.17,1,1,Social Media,Medium,31.29
MLO_00000368,58,Europe,IT,Executive,Medium,8,6,9.3,0.39,1,0,Social Media,High,54.31
MLO_00000369,43,North America,Healthcare,Freelancer,Small,3,2,14.3,0.36,0,3,Organic,Medium,34.17
MLO_00000370,50,North America,Retail,Freelancer,Small,8,0,2.75,0.2,1,2,Paid Ads,High,43.52
MLO_00000371,35,North America,Retail,Other,Medium,6,2,26.62,0.11,0,0,Social Media,High,24.08
MLO_00000372,49,North America,IT,Freelancer,Small,8,4,15.23,0.23,1,2,Paid Ads,High,58.84
MLO_00000373,26,South America,Finance,Freelancer,Large,3,2,10.42,0.24,2,2,Paid Ads,Medium,37.58
MLO_00000374,51,Europe,Retail,Freelancer,Medium,3,6,14.86,0.19,0,4,Organic,Medium,56.04
MLO_00000375,26,Europe,Manufacturing,Freelancer,Small,7,9,10.43,0.2,0,2,Other,High,62.75
MLO_00000376,33,Asia,Retail,Student,Small,6,4,9.3,0.33,2,3,Other,High,61.0
MLO_00000377,37,Europe,Healthcare,Student,Medium,6,3,13.99,0.41,1,3,Paid Ads,Low,57.91
MLO_00000378,47,Europe,Retail,Executive,Small,4,3,14.98,0.33,3,3,Organic,High,62.14
MLO_00000379,47,Europe,Finance,Freelancer,Small,3,6,13.57,0.38,1,0,Social Media,Medium,53.61
MLO_00000380,42,Asia,Retail,Other,Small,7,3,16.89,0.25,1,4,Referral,High,66.7
MLO_00000381,57,North America,IT,Manager,Medium,7,2,23.72,0.1,0,0,Organic,Medium,34.38
MLO_00000382,54,Europe,Retail,Executive,Medium,7,0,2.66,0.19,0,0,Paid Ads,High,26.27
MLO_00000383,51,Asia,Finance,Manager,Small,5,4,24.53,0.18,0,3,Other,Medium,44.51
MLO_00000384,58,Asia,IT,Manager,Medium,4,1,7.63,0.35,1,0,Social Media,High,32.45
MLO_00000385,44,South America,Manufacturing,Freelancer,Medium,4,0,8.31,0.04,1,2,Organic,Medium,34.44
MLO_00000386,31,Asia,IT,Other,Medium,7,4,18.38,0.27,0,1,Other,Medium,51.96
MLO_00000387,26,North America,Healthcare,Manager,Small,5,1,29.29,0.23,2,2,Organic,Low,42.73
MLO_00000388,57,Europe,IT,Manager,Medium,4,3,1.5,0.29,0,0,Referral,Medium,27.62
MLO_00000389,55,Asia,Manufacturing,Executive,Large,3,1,20.52,0.15,0,4,Organic,High,40.67
MLO_00000390,52,North America,Retail,Other,Small,3,2,21.21,0.37,1,2,Referral,Medium,25.39
MLO_00000391,31,Asia,IT,Other,Small,3,2,17.64,0.27,1,0,Social Media,Medium,37.58
MLO_00000392,40,Asia,IT,Manager,Small,6,4,1.28,0.14,0,4,Paid Ads,Medium,61.04
MLO_00000393,53,Asia,IT,Other,Small,5,2,18.58,0.15,3,3,Paid Ads,Medium,52.23
MLO_00000394,22,Asia,IT,Executive,Small,5,3,4.34,0.21,3,1,Referral,High,47.37
MLO_00000395,26,Asia,Manufacturing,Executive,Large,4,6,3.26,0.3,2,0,Social Media,Medium,62.77
MLO_00000396,25,North America,Finance,Executive,Large,8,3,21.19,0.17,0,2,Organic,High,39.79
MLO_00000397,37,Europe,Finance,Freelancer,Small,7,1,21.31,0.31,1,1,Organic,High,38.19
MLO_00000398,45,Europe,IT,Manager,Medium,4,2,26.81,0.25,0,3,Social Media,Medium,50.03
MLO_00000399,37,Europe,Manufacturing,Other,Medium,3,3,1.1,0.4,0,3,Referral,Medium,37.88
MLO_00000400,23,Europe,Manufacturing,Executive,Medium,4,3,11.98,0.19,0,1,Referral,Medium,33.05
MLO_00000401,49,North America,IT,Manager,Medium,7,2,1.36,0.24,1,0,Paid Ads,Low,35.45
MLO_00000402,53,South America,Healthcare,Manager,Small,9,3,11.58,0.34,1,0,Paid Ads,High,60.04
MLO_00000403,48,South America,IT,Freelancer,Medium,8,7,15.26,0.17,0,4,Social Media,High,66.74
MLO_00000404,41,North America,Healthcare,Other,Medium,3,2,16.36,0.16,1,4,Organic,Low,36.42
MLO_00000405,45,North America,IT,Other,Medium,5,3,11.32,0.13,2,0,Other,Medium,39.29
MLO_00000406,33,Asia,Healthcare,Executive,Medium,6,6,22.03,0.31,0,2,Referral,Medium,52.1
MLO_00000407,56,Asia,Healthcare,Executive,Small,7,7,13.05,0.11,2,3,Social Media,Medium,74.54
MLO_00000408,54,Asia,IT,Manager,Small,6,0,16.0,0.28,2,4,Other,Low,54.84
MLO_00000409,54,Europe,Healthcare,Other,Large,5,5,24.2,0.18,0,1,Social Media,High,34.42
MLO_00000410,58,Asia,Retail,Other,Medium,8,5,6.05,0.18,0,1,Organic,Medium,59.67
MLO_00000411,33,South America,Finance,Executive,Large,7,4,10.31,0.06,1,0,Other,Medium,36.09
MLO_00000412,24,Europe,Manufacturing,Student,Small,4,4,16.12,0.24,1,1,Referral,High,38.66
MLO_00000413,22,Asia,Healthcare,Manager,Medium,6,1,23.26,0.18,1,1,Social Media,Medium,37.7
MLO_00000414,54,Europe,Healthcare,Other,Medium,9,0,13.34,0.23,2,0,Social Media,Medium,48.83
MLO_00000415,31,South America,Manufacturing,Freelancer,Large,6,4,3.11,0.23,1,2,Paid Ads,Medium,43.32
MLO_00000416,50,Asia,Healthcare,Freelancer,Small,5,2,29.68,0.42,0,0,Organic,Medium,28.83
MLO_00000417,34,South America,Manufacturing,Student,Small,4,6,21.53,0.16,0,3,Social Media,Medium,57.5
MLO_00000418,33,South America,IT,Executive,Medium,3,5,21.96,0.3,2,4,Referral,Medium,60.08
MLO_00000419,52,South America,Retail,Executive,Large,0,2,14.49,0.22,2,2,Other,Medium,34.94
MLO_00000420,23,Asia,Retail,Executive,Large,6,6,16.86,0.31,1,2,Paid Ads,Low,57.67
MLO_00000421,56,North America,Finance,Freelancer,Large,3,0,29.83,0.23,0,1,Other,Medium,22.81
MLO_00000422,44,Asia,Healthcare,Executive,Large,4,3,18.26,0.43,0,4,Other,Medium,44.75
MLO_00000423,38,South America,Finance,Freelancer,Small,4,3,7.35,0.24,1,4,Paid Ads,High,54.38
MLO_00000424,47,Asia,IT,Student,Small,8,7,28.97,0.26,1,2,Social Media,High,70.27
MLO_00000425,29,South America,Retail,Manager,Small,3,5,16.6,0.37,2,3,Organic,Low,64.48
MLO_00000426,50,North America,IT,Other,Small,4,1,1.6,0.21,1,3,Organic,Low,36.61
MLO_00000427,47,Europe,IT,Student,Large,2,5,17.63,0.35,0,1,Other,Low,47.0
MLO_00000428,31,North America,Healthcare,Freelancer,Large,5,4,3.04,0.37,1,1,Other,Low,34.6
MLO_00000429,47,North America,IT,Student,Small,7,2,16.3,0.19,3,3,Organic,High,55.7
MLO_00000430,55,Europe,Retail,Other,Medium,9,5,24.93,0.33,0,4,Referral,Medium,83.69
MLO_00000431,28,Asia,Finance,Manager,Large,8,3,16.63,0.15,1,3,Referral,Low,55.29
MLO_00000432,25,Europe,Retail,Other,Medium,10,2,11.83,0.27,1,2,Other,Medium,61.14
MLO_00000433,32,Asia,Healthcare,Freelancer,Small,6,4,26.6,0.18,1,0,Organic,Low,41.38
MLO_00000434,50,Asia,Retail,Other,Medium,14,7,27.9,0.24,0,0,Paid Ads,Medium,77.3
MLO_00000435,57,South America,Manufacturing,Student,Small,3,3,11.08,0.32,1,0,Social Media,Medium,31.65
MLO_00000436,46,South America,Finance,Executive,Medium,6,1,15.47,0.36,1,4,Paid Ads,Low,54.3
MLO_00000437,42,Europe,Manufacturing,Student,Medium,8,2,29.5,0.02,0,3,Referral,Medium,48.84
MLO_00000438,57,North America,Manufacturing,Freelancer,Small,4,3,6.16,0.16,0,2,Referral,Low,45.35
MLO_00000439,31,Europe,Healthcare,Manager,Large,6,4,9.65,0.39,1,2,Referral,High,43.81
MLO_00000440,58,Asia,IT,Other,Medium,8,7,13.42,0.25,5,1,Other,Medium,84.62
MLO_00000441,30,South America,Manufacturing,Manager,Medium,9,2,3.93,0.25,1,4,Other,High,56.0
MLO_00000442,45,Europe,Retail,Freelancer,Large,6,4,8.89,0.35,2,2,Paid Ads,Medium,58.38
MLO_00000443,56,Europe,IT,Other,Small,9,5,16.8,0.0,2,1,Paid Ads,High,53.1
MLO_00000444,56,South America,Retail,Student,Small,1,0,7.63,0.15,1,4,Paid Ads,High,18.87
MLO_00000445,57,South America,Retail,Student,Large,6,4,20.9,0.35,1,2,Referral,Medium,60.26
MLO_00000446,39,South America,IT,Freelancer,Small,6,5,11.08,0.08,1,3,Social Media,Medium,47.96
MLO_00000447,53,Asia,IT,Other,Medium,7,5,3.6,0.25,0,2,Social Media,Low,52.3
MLO_00000448,45,South America,Retail,Student,Small,4,4,23.17,0.04,1,4,Organic,High,50.63
MLO_00000449,44,North America,Healthcare,Freelancer,Small,13,2,17.46,0.2,2,1,Organic,Medium,55.14
MLO_00000450,53,Europe,Finance,Freelancer,Medium,3,4,24.92,0.36,2,4,Referral,High,65.19
MLO_00000451,58,South America,Finance,Manager,Small,5,1,11.44,0.06,1,0,Organic,Low,21.97
MLO_00000452,33,South America,Healthcare,Student,Medium,4,1,1.56,0.22,1,2,Social Media,Medium,30.91
MLO_00000453,34,Asia,IT,Other,Medium,4,4,2.35,0.34,0,0,Other,Low,25.75
MLO_00000454,44,Asia,Retail,Student,Large,8,1,24.07,0.16,1,3,Referral,High,42.61
MLO_00000455,46,Europe,Finance,Student,Medium,3,1,12.91,0.28,0,1,Other,Medium,27.18
MLO_00000456,56,North America,Retail,Student,Small,2,1,29.32,0.43,2,3,Organic,High,33.05
MLO_00000457,51,Europe,Healthcare,Freelancer,Large,4,4,25.08,0.32,1,4,Other,High,68.06
MLO_00000458,38,South America,Retail,Executive,Medium,5,2,1.47,0.27,1,2,Paid Ads,Low,41.49
MLO_00000459,41,North America,Healthcare,Executive,Medium,5,2,26.23,0.41,1,1,Referral,High,35.75
MLO_00000460,46,North America,IT,Manager,Large,6,1,7.17,0.26,0,0,Referral,Medium,30.13
MLO_00000461,43,North America,Healthcare,Student,Medium,7,1,15.1,0.24,3,0,Organic,Medium,40.37
MLO_00000462,34,North America,Healthcare,Executive,Medium,6,3,15.68,0.14,2,4,Social Media,Medium,65.01
MLO_00000463,40,Europe,Finance,Manager,Medium,4,2,2.73,0.33,2,0,Other,High,30.26
MLO_00000464,57,Asia,Retail,Freelancer,Small,10,5,4.64,0.45,0,4,Other,Medium,68.37
MLO_00000465,33,Asia,Finance,Student,Small,7,6,13.27,0.04,2,1,Other,Medium,59.65
MLO_00000466,40,South America,Manufacturing,Other,Medium,5,3,19.64,0.17,1,3,Other,Low,55.58
MLO_00000467,33,Asia,Healthcare,Freelancer,Small,2,1,8.67,0.24,0,2,Organic,High,27.25
MLO_00000468,30,Asia,Manufacturing,Manager,Small,5,2,16.27,0.16,0,3,Other,Medium,41.14
MLO_00000469,28,Asia,Finance,Freelancer,Small,4,6,11.99,0.33,0,3,Paid Ads,Medium,50.83
MLO_00000470,49,Asia,Retail,Other,Medium,3,6,19.28,0.31,1,2,Other,Low,49.86
MLO_00000471,35,South America,Finance,Freelancer,Small,2,1,13.31,0.29,2,1,Paid Ads,Medium,28.14
MLO_00000472,52,Europe,Retail,Manager,Medium,2,4,25.7,0.43,0,4,Other,High,58.81
MLO_00000473,40,North America,Retail,Other,Small,6,6,29.53,0.28,2,0,Social Media,Medium,62.98
MLO_00000474,37,Asia,IT,Other,Medium,12,4,27.48,0.2,0,2,Other,Medium,63.04
MLO_00000475,26,Europe,Healthcare,Freelancer,Medium,7,2,5.89,0.14,0,3,Referral,Medium,56.14
MLO_00000476,56,Asia,Finance,Other,Medium,1,6,14.26,0.3,4,2,Other,Medium,66.02
MLO_00000477,33,Asia,Retail,Freelancer,Small,8,1,14.31,0.14,3,1,Social Media,High,54.77
MLO_00000478,46,North America,Finance,Student,Large,4,5,25.37,0.32,0,2,Other,Medium,45.88
MLO_00000479,42,North America,Finance,Other,Large,3,3,11.36,0.2,0,0,Social Media,High,24.18
MLO_00000480,57,North America,Retail,Freelancer,Large,10,2,16.94,0.05,0,3,Paid Ads,Medium,48.18
MLO_00000481,44,Asia,Manufacturing,Student,Large,2,1,18.67,0.35,4,0,Organic,Medium,32.7
MLO_00000482,37,Asia,Healthcare,Other,Medium,7,3,4.23,0.31,2,0,Organic,Low,44.31
MLO_00000483,35,Asia,Healthcare,Student,Medium,3,1,17.18,0.33,1,0,Paid Ads,Medium,27.81
MLO_00000484,52,North America,IT,Other,Medium,5,2,8.16,0.09,0,0,Other,High,20.09
MLO_00000485,26,South America,IT,Manager,Medium,5,0,6.99,0.38,1,2,Referral,Medium,41.18
MLO_00000486,56,Europe,IT,Manager,Large,9,2,8.26,0.44,2,2,Referral,High,56.43
MLO_00000487,44,South America,Healthcare,Freelancer,Medium,2,1,3.88,0.15,4,3,Social Media,Medium,43.2
MLO_00000488,50,Asia,Manufacturing,Executive,Large,7,5,3.02,0.29,2,4,Other,High,72.95
MLO_00000489,32,Asia,Healthcare,Manager,Small,5,4,19.76,0.21,0,4,Social Media,Medium,40.7
MLO_00000490,39,South America,Healthcare,Executive,Large,6,5,28.29,0.21,1,0,Other,Medium,51.03
MLO_00000491,33,Asia,Healthcare,Student,Medium,4,8,20.95,0.28,1,1,Other,Medium,61.27
MLO_00000492,30,Europe,Healthcare,Student,Medium,5,1,10.04,0.19,3,0,Other,Medium,41.77
MLO_00000493,31,Asia,Manufacturing,Executive,Small,6,1,10.72,0.23,0,1,Referral,High,35.1
MLO_00000494,38,Europe,IT,Freelancer,Medium,10,2,16.7,0.45,1,1,Social Media,Medium,53.23
MLO_00000495,59,South America,Finance,Other,Large,7,1,26.12,0.12,1,0,Paid Ads,Low,31.86
MLO_00000496,28,South America,IT,Executive,Small,2,3,6.87,0.28,0,3,Paid Ads,Medium,41.38
MLO_00000497,34,Asia,IT,Executive,Medium,7,0,14.59,0.48,1,1,Organic,High,31.53
MLO_00000498,30,Europe,Finance,Executive,Small,5,4,15.47,0.26,1,0,Referral,Medium,40.97
MLO_00000499,48,Asia,Healthcare,Executive,Large,9,3,28.01,0.32,2,0,Paid Ads,Medium,49.73
MLO_00000500,23,North America,Manufacturing,Executive,Medium,4,2,16.55,0.17,1,0,Paid Ads,High,39.08
MLO_00000501,26,North America,Manufacturing,Freelancer,Small,7,3,23.64,0.16,2,1,Social Media,Medium,47.01
MLO_00000502,50,North America,IT,Manager,Small,3,1,3.55,0.12,0,2,Organic,High,24.85
MLO_00000503,58,North America,Finance,Other,Medium,7,2,10.48,0.26,1,1,Social Media,High,34.84
MLO_00000504,59,Asia,Retail,Manager,Small,6,1,18.73,0.43,0,2,Referral,Medium,37.89
MLO_00000505,40,North America,Healthcare,Executive,Medium,3,4,20.65,0.31,1,2,Social Media,Medium,33.07
MLO_00000506,29,Europe,IT,Manager,Large,5,2,26.67,0.27,0,3,Other,Low,53.55
MLO_00000507,22,South America,Manufacturing,Freelancer,Large,4,5,18.12,0.21,2,4,Social Media,High,67.26
MLO_00000508,43,South America,Finance,Student,Small,7,1,9.4,0.2,1,0,Referral,Medium,30.12
